UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
MG,GUARANESIA,PSF SAUDE E VIDA I,RUA ANGELO PANISSA,300,BOM JESUS,"RUA ANGELO PANISSA, BOM JESUS, GUARANESIA, MG, BRASIL",-21.31214,-46.78889,"Rua Ângelo Panissa, 37810-000, Guaranésia","21 18m 43.704s S, 46 47m 20.004s W",37810-000
MG,GUARANESIA,CENTRO MUNICIPAL DE ATENDIMENTO E APOIO A MULHER E ESPECIALI,RUA JULIO TAVARES,1232,CENTRO,"RUA JULIO TAVARES, CENTRO, GUARANESIA, MG, BRASIL",-21.30167,-46.79736,"Rua Júlio Tavares, 37810, Guaranésia","21 18m 6.012s S, 46 47m 50.496s W",37810
MG,GUARANESIA,PRESIDIO DE GUARANESIA,RODOVIA MG 391 KM 74,S/N,VILA NOVA FLORESTA,"RODOVIA MG 391 KM 74, VILA NOVA FLORESTA, GUARANESIA, MG, BRASIL",-19.75331,-43.94093,"Rua Vila Nova, 74, 33200-000, Vespasiano","19 45m 11.916s S, 43 56m 27.348s W",33200-000
MG,GUARANESIA,PSF SAUDE E VIDA III,RUA ACACIO PEREIRA DIAS,459,VILA NUNES,"RUA ACACIO PEREIRA DIAS, VILA NUNES, GUARANESIA, MG, BRASIL",-21.30655,-46.80121,"Rua Acácio Pereira Dias, 37810-000, Guaranésia","21 18m 23.58s S, 46 48m 4.356s W",37810-000
MG,GUARANESIA,PSF VI ANDRE DE SA PEROCCO,RUA EUZIRO JOSE DE BRITO,S/N,JARDIM RENOVACAO III,"RUA EUZIRO JOSE DE BRITO, JARDIM RENOVACAO III, GUARANESIA, MG, BRASIL",-18.5866,-46.49739,"Rua José Manoel de Brito, 38703-105, Patos de Minas","18 35m 11.76s S, 46 29m 50.604s W",38703-105
MG,GUARANESIA,PSF SAUDE E VIDA II,AVENIDA DEP HUMBERTO DE ALMEIDA,619,BOM JESUS,"AVENIDA DEP HUMBERTO DE ALMEIDA, BOM JESUS, GUARANESIA, MG, BRASIL",-20.90834,-46.96834,"Avenida Deputado Humberto de Almeida, 37950-000, São Sebastião do Paraíso","20 54m 30.024s S, 46 58m 6.024s W",37950-000
MG,GUARANESIA,CENTRO MUNICIPAL DE ATENDIMENTO E APOIO A CRIANCA,RUA MAJOR FRANCISCO DIAS,349,CENTREO,"RUA MAJOR FRANCISCO DIAS, CENTREO, GUARANESIA, MG, BRASIL",-21.30349,-46.79794,"Rua Major Francisco Dias, Guaranésia","21 18m 12.564s S, 46 47m 52.584s W",
MG,GUARANESIA,PSF SAUDE E VIDA V,RUA ANTONIO BATISTA DA SILVA,115,SANTA CRUZ DA PRATA,"RUA ANTONIO BATISTA DA SILVA, SANTA CRUZ DA PRATA, GUARANESIA, MG, BRASIL",-21.20548,-46.74732,"Rua Janor Antônio da Silva, 37815-000, Guaranésia","21 12m 19.728s S, 46 44m 50.352s W",37815-000
MG,GUARANESIA,PSF SAUDE E VIDA IV,RUA MAJOR URIAS,220,CENTRO,"RUA MAJOR URIAS, CENTRO, GUARANESIA, MG, BRASIL",-21.30303,-46.79501,"Rua Major Urias, Guaranésia","21 18m 10.908s S, 46 47m 42.036s W",
MG,GUARANI,POSTO DE SAUDE DE PASSA CINCO DO SAMUEL,PASSA CINCO DO SAMUEL,S/N,ZONA RURAL,"PASSA CINCO DO SAMUEL, ZONA RURAL, GUARANI, MG, BRASIL",-19.97987,-44.20494,"Avenida Samuel Gonçalves Filho & Rua Cinco, 32600, Betim","19 58m 47.532s S, 44 12m 17.784s W",32600
MG,GUARANI,POSTO DE SAUDE BARCAS,BARCAS,S/N,ZONA RURAL,"BARCAS, ZONA RURAL, GUARANI, MG, BRASIL",-21.35414,-45.50223,"Estrada para Zona Rural Dois, 37190-000, Três Pontas","21 21m 14.904s S, 45 30m 8.028s W",37190-000
MG,GUARANI,UBS DR MAURICIO ALVIM DUSI,PRACA PREF JOSE CARVALHO ORNELLAS,S/N,NOVA GUARANI,"PRACA PREF JOSE CARVALHO ORNELLAS, NOVA GUARANI, GUARANI, MG, BRASIL",-21.35004,-43.05437,"Praça Prefeito João Felisbino, 36160-000, Guarani","21 21m 0.144s S, 43 3m 15.732s W",36160-000
MG,GUARANI,CENTRO MUNICIPAL DE SAUDE DE GUARANI,PRACA JOSE CARVALHO ORNELLAS,164,NOVA GUARANI,"PRACA JOSE CARVALHO ORNELLAS, NOVA GUARANI, GUARANI, MG, BRASIL",-21.35903,-43.04391,"Praça José Silvério, 36160-000, Guarani","21 21m 32.508s S, 43 2m 38.076s W",36160-000
MG,GUARANI,UBS IRENE DIAS DE ABREU,RUA LUIZ DE ABREU MOREIRA,S/N,SOSSEGO,"RUA LUIZ DE ABREU MOREIRA, SOSSEGO, GUARANI, MG, BRASIL",-21.35818,-43.0448,"Rua Vereador Luiz de Abreu Sobrinho, 36160-000, Guarani","21 21m 29.448s S, 43 2m 41.28s W",36160-000
MG,GUARARA,POSTO DE SAUDE TANCREDO NEVES EQUIPE DO PSF VIVER BEM,RUA PE OSCAR DE OLIVEIRA,90,SAO PAULO,"RUA PE OSCAR DE OLIVEIRA, SAO PAULO, GUARARA, MG, BRASIL",-23.25254,-47.31486,"Rua Maestro Gentil de Oliveira, 13313-111, Itu","23 15m 9.144s S, 47 18m 53.496s W",13313-111
MG,GUARARA,UNIDADE DE SAUDE DA FAMILIA AMOR A VIDA,RUA JOAO BORDONAL,1,CENTRO,"RUA JOAO BORDONAL, CENTRO, GUARARA, MG, BRASIL",-19.15596,-45.43816,"Rua João Batista Bordonal, 35620-000, Abaeté","19 9m 21.456s S, 45 26m 17.376s W",35620-000
MG,GUARARA,UNIDADE BASICA DE SAUDE DE GUARARA,PRACA DO DIVINO,S/N,CENTRO,"PRACA DO DIVINO, CENTRO, GUARARA, MG, BRASIL",-21.73244,-43.03802,"Praça do Divino, 36606-000, Guarará","21 43m 56.784s S, 43 2m 16.872s W",36606-000
MG,GUARDA-MOR,UBS FRANCISCO PEREIRA DA SILVA,VILA SANTO ANTONIO,0,VILA SANTO ANTONIO,"VILA SANTO ANTONIO, VILA SANTO ANTONIO, GUARDA-MOR, MG, BRASIL",-19.86152,-43.95815,"Vila Santo Antônio, Belo Horizonte","19 51m 41.472s S, 43 57m 29.34s W",
MG,GUARDA-MOR,UBS JOSE MARCILIO DA SILVEIRA,RUA GOVERNADOR VALADARES,955,JK,"RUA GOVERNADOR VALADARES, JK, GUARDA-MOR, MG, BRASIL",-17.770658100000002,-47.0928808,"Rua Governador Valadares, Guarda-Mor, Região Geográfica Imediata de Patos de Minas, Região Geográfica Intermediária de Patos de Minas, Minas Gerais, Região Sudeste, 38570-000, Brasil","17 46m 14.3692s S, 47 5m 34.3709s W",38570-000
MG,GUARDA-MOR,UBS IDELFONSO FERREIRA DE PAULA,RUA GENESIO PEREIRA GUIMARAES LOTE 01 QUADRA 02,10,BAIRRO DOS VINHATICO,"RUA GENESIO PEREIRA GUIMARAES LOTE 01 QUADRA 02, BAIRRO DOS VINHATICO, GUARDA-MOR, MG, BRASIL",-17.7668,-47.09726,"Rua Genésio Pereira Guimarães, 38570-000, Guarda-Mor","17 46m 0.48s S, 47 5m 50.136s W",38570-000
MG,GUAXUPE,USF DR DOLOR DOS SANTOS CORAGEM,AV PAULO RIBEIRO DO VALLE,171,TABOAO,"AV PAULO RIBEIRO DO VALLE, TABOAO, GUAXUPE, MG, BRASIL",-21.29554,-46.70304,"Avenida Paulo Ribeiro do Valle, 37800-000, Guaxupé","21 17m 43.944s S, 46 42m 10.944s W",37800-000
MG,GUAXUPE,USF DR FERNANDO CELSO DE ANDRADE COELHO,ALAMEDA DOS LIRIOS,540,JARDIM AVIACAO,"ALAMEDA DOS LIRIOS, JARDIM AVIACAO, GUAXUPE, MG, BRASIL",-21.30261,-46.72463,"Rua dos Lírios, 37800-000, Guaxupé","21 18m 9.396s S, 46 43m 28.668s W",37800-000
MG,GUAXUPE,ESF DR ANDRE DE SA PEROCCO,RUA ANTONIO FERREIRA,128,JARDIM ROSANA,"RUA ANTONIO FERREIRA, JARDIM ROSANA, GUAXUPE, MG, BRASIL",-21.31946,-46.72711,"Rua Antônio Ferreira Tonicão, 37800-000, Guaxupé","21 19m 10.056s S, 46 43m 37.596s W",37800-000
MG,GUAXUPE,USF RAYMUNDO MACEDO FILHO,RUA MACHADO,321,PARQUE DOS MUNICIPIO,"RUA MACHADO, PARQUE DOS MUNICIPIO, GUAXUPE, MG, BRASIL",-21.31165,-46.72833,"Rua Machado, 37800-000, Guaxupé","21 18m 41.94s S, 46 43m 41.988s W",37800-000
MG,GUAXUPE,UNIDADE BASICA DE SAUDE CENTRAL,RUA MARTIMIANO PRADO,43,CENTRO,"RUA MARTIMIANO PRADO, CENTRO, GUAXUPE, MG, BRASIL",-21.31337,-46.71996,"Rua Martimiano Prado Filho, 37800-000, Guaxupé","21 18m 48.132s S, 46 43m 11.856s W",37800-000
MG,GUAXUPE,USF FRANCISCO JOSE FERREIRA,RUA ROQUE CIPOLA,100,VILA CARLONI,"RUA ROQUE CIPOLA, VILA CARLONI, GUAXUPE, MG, BRASIL",-21.29709,-46.72854,"Rua Roque Cipola, 37800-000, Guaxupé","21 17m 49.524s S, 46 43m 42.744s W",37800-000
MG,GUAXUPE,POSTO DE SAUDE DR ANTONIO SANTOS CORAGEM,RUA JESUINO COSTA MONTEIRO,319,CENTRO,"RUA JESUINO COSTA MONTEIRO, CENTRO, GUAXUPE, MG, BRASIL",-21.30426,-46.71935,"Rua Jesuíno Costa Monteiro, 37800-000, Guaxupé","21 18m 15.336s S, 46 43m 9.66s W",37800-000
MG,GUAXUPE,USF DR ANTONIO MARCOS DE SOUZA VIANNA ALMEIDA,RUA SAO PEDRO DA UNIAO,281,PARQUE DOS MUNICIPIO,"RUA SAO PEDRO DA UNIAO, PARQUE DOS MUNICIPIO, GUAXUPE, MG, BRASIL",-21.31501,-46.73218,"Travessa dos Municípios & Rua São Pedro da União, 37800, Guaxupé","21 18m 54.036s S, 46 43m 55.848s W",37800
MG,GUAXUPE,USF DR ROBERTO MAGALHAES GOMES,RUA ANTONIO DOMINGOS PASCOA,393,VILA CAMPANHA,"RUA ANTONIO DOMINGOS PASCOA, VILA CAMPANHA, GUAXUPE, MG, BRASIL",-21.31199,-46.70196,"Rua Antônio Domingos Pasquia, 37800-000, Guaxupé","21 18m 43.164s S, 46 42m 7.056s W",37800-000
MG,GUAXUPE,ESF MIGUEL ANTONIO STAMPONE,ROBERTO PASQUA,352,JARDIM MONTE VERDE,"ROBERTO PASQUA, JARDIM MONTE VERDE, GUAXUPE, MG, BRASIL",-21.35279,-46.71219,"Rodovia Jamil Nasser, 37800-000, Guaxupé","21 21m 10.044s S, 46 42m 43.884s W",37800-000
MG,GUAXUPE,USF DR MANOEL JOAQUIM RIOS,RUA JOSE ZERBINI,S/N,AROEIRA,"RUA JOSE ZERBINI, AROEIRA, GUAXUPE, MG, BRASIL",-21.31469,-46.70908,"Rua José Zerbini, 37800-000, Guaxupé","21 18m 52.884s S, 46 42m 32.688s W",37800-000
MG,GUIDOVAL,UNIDADE BASICA DO PSF ANTONIO MACHADO,RUA VEREADOR SEBASTIAO INACIO DA COSTA,S/N,VILA TRAJANO VIANA,"RUA VEREADOR SEBASTIAO INACIO DA COSTA, VILA TRAJANO VIANA, GUIDOVAL, MG, BRASIL",-21.144,-42.79469,"Avenida Vereador Sebastião Inácio da Costa, Guidoval","21 8m 38.4s S, 42 47m 40.884s W",
MG,GUIDOVAL,UNIDADE BASICA DO PSF PEDRA BRANCA,RUA SILVERIA MARTINS DE MELO,S/N,CARLA MIRANDA,"RUA SILVERIA MARTINS DE MELO, CARLA MIRANDA, GUIDOVAL, MG, BRASIL",-21.15521,-42.80141,"Rua Silveria Martins de Melo, 36515-000, Guidoval","21 9m 18.756s S, 42 48m 5.076s W",36515-000
MG,GUIDOVAL,UNIDADE MISTA DE SAUDE FRANCISCO MOACIR DA SILVA,AV PADRE SINFRONINO DE ALMEIDA,S/N,CENTRO,"AV PADRE SINFRONINO DE ALMEIDA, CENTRO, GUIDOVAL, MG, BRASIL",-21.15258,-42.79848,"Rua Padre Sifrônio de Almeida, 36515-000, Guidoval","21 9m 9.288s S, 42 47m 54.528s W",36515-000
MG,GUIMARANIA,CENTRO DE SAUDE DONA INES,RUA PRIMEIRO DE MARCO,207,CENTRO,"RUA PRIMEIRO DE MARCO, CENTRO, GUIMARANIA, MG, BRASIL",-18.84627,-46.79685,"Rua Primeiro de Marco, Guimarânia","18 50m 46.572s S, 46 47m 48.66s W",
MG,GUIMARANIA,UNIDADE BASICA DE SAUDE AMIGOS DA SAUDE,RUA CONSELHEIRO RUFINO,885,CENTRO,"RUA CONSELHEIRO RUFINO, CENTRO, GUIMARANIA, MG, BRASIL",-18.84399,-46.79655,"Rua Conselheiro Rufino, 38730-000, Guimarânia","18 50m 38.364s S, 46 47m 47.58s W",38730-000
MG,GUIMARANIA,CLINICA DE ESPECIALIDADES MANOEL EUCLIDES CORDEIRO,PRACA PEDRO GUIMARAES,235,CENTRO,"PRACA PEDRO GUIMARAES, CENTRO, GUIMARANIA, MG, BRASIL",-19.48789,-44.15968,"Praça pedro Guimarães, 35738-000, Prudente de Morais","19 29m 16.404s S, 44 9m 34.848s W",35738-000
MG,GUIMARANIA,UNIDADE BASICA DE SAUDE PARCEIROS DA SAUDE,RUA JOAO MOREIRA,930,MORADA DO SOL,"RUA JOAO MOREIRA, MORADA DO SOL, GUIMARANIA, MG, BRASIL",-18.93648,-46.98193,"Rua João Barbosa, 38744-584, Patrocínio","18 56m 11.328s S, 46 58m 54.948s W",38744-584
MG,GUIMARANIA,UNIDADE BASICA DE SAUDE COMPANHEIROS DA SAUDE,AVENIDA BALTAZAR MARIANO DA SILVA,855,JARDIM VALE DO SOL,"AVENIDA BALTAZAR MARIANO DA SILVA, JARDIM VALE DO SOL, GUIMARANIA, MG, BRASIL",-18.90965,-41.95399,"Rua Onofre Dias da Silva, 35058-600, Governador Valadares","18 54m 34.74s S, 41 57m 14.364s W",35058-600
MG,GUIRICEMA,UNIDADE PSF TUIUTINGA,RUA GETULIO VARGAS,S/N,DISTRITO DE TUIUTING,"RUA GETULIO VARGAS, DISTRITO DE TUIUTING, GUIRICEMA, MG, BRASIL",-18.78519,-43.43367,"Rua Getúlio Vargas, 39140, 39145, Alvorada de Minas","18 47m 6.684s S, 43 26m 1.212s W",39140
MG,GUIRICEMA,CENTRO DE SAUDE DE GUIRICEMA,RUA JOSE ESTEVAO,S/N,CENTRO,"RUA JOSE ESTEVAO, CENTRO, GUIRICEMA, MG, BRASIL",-20.99933,-42.72645,"Rua José Estevão, 36525-000, Guiricema","20 59m 57.588s S, 42 43m 35.22s W",36525-000
MG,GURINHATA,UBS RURAL ORLANDINO BENTO DE OLIVEIRA,AVENIDA JONAS VILELA FRANCO,91,CENTRO,"AVENIDA JONAS VILELA FRANCO, CENTRO, GURINHATA, MG, BRASIL",-19.20788,-49.78238,"Avenida Jonas Vilela Franco, 38310-000, Gurinhatã","19 12m 28.368s S, 49 46m 56.568s W",38310-000
MG,GURINHATA,PSF RURAL DIVINO GONCALVES PEREIRA,AVENIDA HEITOR JOSE DE CASTRO,51,CENTRO,"AVENIDA HEITOR JOSE DE CASTRO, CENTRO, GURINHATA, MG, BRASIL",-18.93166,-49.83824,"Avenida Heitor José Castro, 38310, 38315, Gurinhatã","18 55m 53.976s S, 49 50m 17.664s W",38310
MG,GURINHATA,PSF URBANO D FRANCISCA TOSCANO CARDOSO,RUA JOSE FLORINDO DE OLIVEIRA,15,CENTRO,"RUA JOSE FLORINDO DE OLIVEIRA, CENTRO, GURINHATA, MG, BRASIL",-19.21146,-49.78572,"Rua José Florindo de Oliveira, 38310-000, Gurinhatã","19 12m 41.256s S, 49 47m 8.592s W",38310-000
MG,HELIODORA,UBS DE HELIODORA,AV ALVARENGA PEIXOTO,311,CENTRO,"AV ALVARENGA PEIXOTO, CENTRO, HELIODORA, MG, BRASIL",-22.06603,-45.53862,"Avenida Alvarenga Peixoto, 37484, Heliodora","22 3m 57.708s S, 45 32m 19.032s W",37484
MG,HELIODORA,UBS II HELIODORA,RUA FERNANDO JOSE RIBEIRO,65,CENTRO,"RUA FERNANDO JOSE RIBEIRO, CENTRO, HELIODORA, MG, BRASIL",-16.53224,-44.53088,"Rua Fernando José Ribeiro, São João do Pacuí","16 31m 56.064s S, 44 31m 51.168s W",
MG,HELIODORA,UNIDADE DE SAUDE DA FAMILIA HELIODORA,RUA DA LIBERDADE,329,CENTRO,"RUA DA LIBERDADE, CENTRO, HELIODORA, MG, BRASIL",-22.06843,-45.54088,"Rua da Liberdade, 37484-000, Heliodora","22 4m 6.348s S, 45 32m 27.168s W",37484-000
MG,IAPU,POSTO DE SAUDE VOVO LESSA,PRACA HENRIQUE BARRA,6,DISTRITO SAO SEBASTI,"PRACA HENRIQUE BARRA, DISTRITO SAO SEBASTI, IAPU, MG, BRASIL",-19.24075,-42.2107,"São Sebastião da Barra, Iapu","19 14m 26.7s S, 42 12m 38.52s W",
MG,IAPU,UNIDADE BASICA SE SAUDE DE IAPU BAIRRO JERUSALEM,RUA ALVES PINTO,151,JERUSALEM,"RUA ALVES PINTO, JERUSALEM, IAPU, MG, BRASIL",-19.93822,-43.96542,"Rua Alves Pinto, 30431-206, Belo Horizonte","19 56m 17.592s S, 43 57m 55.512s W",30431-206
MG,IAPU,CENTRO MUNICIPAL DE SAUDE DE IAPU,R JAIME MAFRA,216,CENTRO,"R JAIME MAFRA, CENTRO, IAPU, MG, BRASIL",-19.44068,-42.21408,"Rua Jaime Mafra, 35190-000, Iapu","19 26m 26.448s S, 42 12m 50.688s W",35190-000
MG,IAPU,PRIMEIRA UNIDADE PSF DE IAPU,CORREGO DOS RAMOS,S/N,ZONA RURAL,"CORREGO DOS RAMOS, ZONA RURAL, IAPU, MG, BRASIL",-20.67004,-44.077,"Rua Córrego dos Moinhos, 35490-000, Entre Rios de Minas","20 40m 12.144s S, 44 4m 37.2s W",35490-000
MG,IBERTIOGA,UNIDADE BASICA DE SAUDE DR EDSON FAGUNDES DO NASCIMENTO,RUA ESPIRITO SANTO,119,SANTANA,"RUA ESPIRITO SANTO, SANTANA, IBERTIOGA, MG, BRASIL",-21.43527,-43.96414,"Rua Espírito Santo, 36225-000, Ibertioga","21 26m 6.972s S, 43 57m 50.904s W",36225-000
MG,IBIA,UNIDADE DE SAUDE DR JOSE OLIMPIO DIAS,RUA 20,40,CENTRO,"RUA 20, CENTRO, IBIA, MG, BRASIL",-19.4825706,-46.5428126,"Rua Vinte, Centro, Ibiá, Região Geográfica Imediata de Araxá, Região Geográfica Intermediária de Uberaba, Minas Gerais, Região Sudeste, 38950-000, Brasil","19 28m 57.2542s S, 46 32m 34.1254s W",38950-000
MG,IBIA,UNIDADE AUXILIAR DE SAUDE AGDA BORGES,RUA 237,130,MAROCA,"RUA 237, MAROCA, IBIA, MG, BRASIL",-19.4768,-46.55073,"Rua 237, 38950-000, Ibiá","19 28m 36.48s S, 46 33m 2.628s W",38950-000
MG,IBIA,UNIDADE AUXILIAR DE SAUDE SALVINO BASILIO,RUA 140,125,BELA VISTA,"RUA 140, BELA VISTA, IBIA, MG, BRASIL",-19.4781167,-46.52904960000001,"Rua Cento e Quarenta, São Dimas, Ibiá, Região Geográfica Imediata de Araxá, Região Geográfica Intermediária de Uberaba, Minas Gerais, Região Sudeste, 38950-000, Brasil","19 28m 41.2201s S, 46 31m 44.5786s W",38950-000
MG,IBIA,UNIDADE AUXILIAR DE SAUDE ARGENITA,RUA MARIO ALVES DE PAIVA,101,DISTRITO DE ARGENITA,"RUA MARIO ALVES DE PAIVA, DISTRITO DE ARGENITA, IBIA, MG, BRASIL",-23.16531,-45.80516,"Rua Mário Guimarães Ferri & Rua José Alves de Paiva, 12248, São José dos Campos","23 9m 55.116s S, 45 48m 18.576s W",12248
MG,IBIA,UNIDADE AUXILIAR DE SAUDE JOSE RIBEIRO DA SILVA,RUA 60,533,SAO BENEDITO,"RUA 60, SAO BENEDITO, IBIA, MG, BRASIL",-19.50518,-46.54968,"Travessa Benedito Ambrósio & Rua São Tomé, 38950, Ibiá","19 30m 18.648s S, 46 32m 58.848s W",38950
MG,IBIA,UNIDADE AUXILIAR DE SAUDE TOBATI,RUA JACINTO GOUVEIA,100,DISTRITO DE TOBATI,"RUA JACINTO GOUVEIA, DISTRITO DE TOBATI, IBIA, MG, BRASIL",-17.46417,-41.88651,"Rua Jacinto de Carvalho, 39820-000, Novo Cruzeiro","17 27m 51.012s S, 41 53m 11.436s W",39820-000
MG,IBIA,UNIDADE SAUDE FAMILIA SANTA CRUZ DEOLINDA MENDES,AV TATAO PALHARES,19,SANTA CRUZ,"AV TATAO PALHARES, SANTA CRUZ, IBIA, MG, BRASIL",-19.4876276,-46.5489761,"Avenida Tatão Palhares, Santa Cruz, Ibiá, Região Geográfica Imediata de Araxá, Região Geográfica Intermediária de Uberaba, Minas Gerais, Região Sudeste, 38950-000, Brasil","19 29m 15.4594s S, 46 32m 56.314s W",38950-000
MG,IBIA,UNIDADE DE SAUDE DR SAUL MENDES DE PAIVA,RUA 441,191,RISOLETA NEVES,"RUA 441, RISOLETA NEVES, IBIA, MG, BRASIL",-19.487324,-46.5315145,"Rua Quatrocentos e Quarenta e Um, Nossa Senhora de Fátima, Ibiá, Região Geográfica Imediata de Araxá, Região Geográfica Intermediária de Uberaba, Minas Gerais, Região Sudeste, 38950-000, Brasil","19 29m 14.3664s S, 46 31m 53.4522s W",38950-000
MG,IBIAI,POSTO DE SAUDE DA BARRA DO PACUI,BARRA DO PACUI,S/N,ZONA RURAL,"BARRA DO PACUI, ZONA RURAL, IBIAI, MG, BRASIL",-16.53471,-44.52896,São João do Pacuí,"16 32m 4.956s S, 44 31m 44.256s W",
MG,IBIAI,CENTRO DE SAUDE DE IBIAI,R CORACAO DE JESUS,907,NOVO HORIZONTE,"R CORACAO DE JESUS, NOVO HORIZONTE, IBIAI, MG, BRASIL",-19.92128,-43.89692,"Rua Coração de Jesus, Belo Horizonte","19 55m 16.608s S, 43 53m 48.912s W",
MG,IBIAI,UBS VEREADOR VALDINEI BALBINO CORDEIRO,AVENIDA BELO HORIZONTE,1182,DAS INDUSTRIAS,"AVENIDA BELO HORIZONTE, DAS INDUSTRIAS, IBIAI, MG, BRASIL",-19.95295,-44.18,"Avenida Belo Horizonte, 32664, 32671, 32672, Betim","19 57m 10.62s S, 44 10m 48s W",32664
MG,IBIAI,UBS AMELIA DO COUTO MORENO,AVENIDA 8 DE DEZEMBRO,272,NOVO HORIZONTE,"AVENIDA 8 DE DEZEMBRO, NOVO HORIZONTE, IBIAI, MG, BRASIL",-19.37904,-40.06384,"Rua Oito de Dezembro, 8, 29902-140, Linhares","19 22m 44.544s S, 40 3m 49.824s W",29902-140
MG,IBIAI,UBS VEREDAS,BOM JESUS DA VEREDA,S/N,ZONA RURAL,"BOM JESUS DA VEREDA, ZONA RURAL, IBIAI, MG, BRASIL",-21.0171,-46.51965,Bom Jesus da Penha,"21 1m 1.56s S, 46 31m 10.74s W",
MG,IBIAI,UBS DONATO BATISTA,RUA FLORESTA,119,CENTRO,"RUA FLORESTA, CENTRO, IBIAI, MG, BRASIL",-16.86056,-44.91342,"Rua Floresta, 39350-000, Ibiaí","16 51m 38.016s S, 44 54m 48.312s W",39350-000
MG,IBIAI,POSTO DE SAUDE BOM JESUS BOA VISTA,FAZ RURAL,S/N,BOA VISTA,"FAZ RURAL, BOA VISTA, IBIAI, MG, BRASIL",-21.76394,-43.46535,"Estrada para Fazenda Boa Vista, 36107-000, Juiz de Fora","21 45m 50.184s S, 43 27m 55.26s W",36107-000
MG,IBIAI,UBS ANTONIO FONSECA MOTA,RUA JOSE TOMAZ DA FONSECA,S/N,ANIZIA CORDEIRO,"RUA JOSE TOMAZ DA FONSECA, ANIZIA CORDEIRO, IBIAI, MG, BRASIL",-16.86177,-44.91124,"Rua José Tomaz da Fonseca, Ibiaí","16 51m 42.372s S, 44 54m 40.464s W",
MG,IBIRACATU,CENTRO DE SAUDE DE IBIRACATU,RUA JOSE FERREIRA AMORIM,S/N,SANTO ANDRE,"RUA JOSE FERREIRA AMORIM, SANTO ANDRE, IBIRACATU, MG, BRASIL",-15.66852,-44.16586,"Rua José Ferreira Amorim, 39455-000, Ibiracatu","15 40m 6.672s S, 44 9m 57.096s W",39455-000
MG,IBIRACATU,PROGRAMA DE SAUDE DA FAMILIA ESF VIDA E ESPERANCA,RUA JOSE FERREIRA AMORIM,2,SANTO ANDRE,"RUA JOSE FERREIRA AMORIM, SANTO ANDRE, IBIRACATU, MG, BRASIL",-15.66852,-44.16586,"Rua José Ferreira Amorim, 39455-000, Ibiracatu","15 40m 6.672s S, 44 9m 57.096s W",39455-000
MG,IBIRACATU,ESF BONANCA,RUA ANTONIO FERREIRA,S/N,ZONA RURAL,"RUA ANTONIO FERREIRA, ZONA RURAL, IBIRACATU, MG, BRASIL",-15.74269,-44.23175,"Rua Antônio Ferreira, 39455-000, Ibiracatu","15 44m 33.684s S, 44 13m 54.3s W",39455-000
MG,IBIRACATU,ESF CAMPO ALEGRE,PRACA SANTO ANTONIO,S/N,ZONA RURAL,"PRACA SANTO ANTONIO, ZONA RURAL, IBIRACATU, MG, BRASIL",-19.46681,-44.24694,"Praça Santo Antônio, 35700, Sete Lagoas","19 28m 0.516s S, 44 14m 48.984s W",35700
MG,IBIRACI,PSF PADRE JUSTINO TATANGELO,RUA JOAO PESSOA,360,CENTRO,"RUA JOAO PESSOA, CENTRO, IBIRACI, MG, BRASIL",-20.46383,-47.12433,"Rua João Pessoa, 37990-000, Ibiraci","20 27m 49.788s S, 47 7m 27.588s W",37990-000
MG,IBIRACI,PSF RONALDO SOARES LARA,AVENIDA CEZAR ELIAS JORGE,951,CENTRO,"AVENIDA CEZAR ELIAS JORGE, CENTRO, IBIRACI, MG, BRASIL",-20.46421,-47.1195,"Avenida César Jorge Elias, 37990-000, Ibiraci","20 27m 51.156s S, 47 7m 10.2s W",37990-000
MG,IBIRACI,PSF OLAVO PINTO CUNHA,TRAVESSA JOAQUIM RIBEIRO,442,ZONA RURAL,"TRAVESSA JOAQUIM RIBEIRO, ZONA RURAL, IBIRACI, MG, BRASIL",-18.95927,-43.25986,"Travessa Bento Ribeiro, 35865-000, Dom Joaquim","18 57m 33.372s S, 43 15m 35.496s W",35865-000
MG,IBIRACI,PSF RAUL SILVA,TRAVESSA CASTELO BRANCO,124,ALTO DA BOA VISTA,"TRAVESSA CASTELO BRANCO, ALTO DA BOA VISTA, IBIRACI, MG, BRASIL",39.743,-7.56552,"Travessa Alto da Boavista, 6000-500 Castelo Branco","39 44m 34.8s N, 7 33m 55.872s W",
MG,IBIRITE,UNIDADE DE SAUDE RECANTO DA LAGOA,RUA SEIS,150,RECANTO DA LAGOA,"RUA SEIS, RECANTO DA LAGOA, IBIRITE, MG, BRASIL",-8.185,-34.94701,"Rua Recanto da Lagoa, 54160, 54340, Jaboatão dos Guararapes","8 11m 6s S, 34 56m 49.236s W",54160
MG,IBIRITE,UNIDADE DE SAUDE PALMARES B,RUA BELA PETRUSCHY,621,PALMARES B,"RUA BELA PETRUSCHY, PALMARES B, IBIRITE, MG, BRASIL",-19.9921131,-44.0725055,"Rua Bela Petruschy, Palmares 2ª Seção, Parque Duval de Barros, Ibirité, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, 32420-300, Brasil","19 59m 31.6072s S, 44 4m 21.0198s W",32420-300
