UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
PB,JOAO PESSOA,USF INTEGRADA PARQUE DO SOL,RUA JOAO MARIA DE ARAUJO,S/N,GRAMAME,"RUA JOAO MARIA DE ARAUJO, GRAMAME, JOAO PESSOA, PB, BRASIL",-7.2149921,-34.846287200000006,"Rua João Maria de Araújo, Gramame, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58067-235, Brasil","7 12m 53.9716s S, 34 50m 46.6339s W",58067-235
PB,JOAO PESSOA,USF INTEGRADA FUNCIONARIOS III IV E PRESIDENTE MEDICI,RUA TERESINHA DE OLIVEIRA JUSTA,S/N,FUNCIONARIOS IV,"RUA TERESINHA DE OLIVEIRA JUSTA, FUNCIONARIOS IV, JOAO PESSOA, PB, BRASIL",-7.18016,-34.8898,"Rua Terezinha de Oliveira Justa, 58079-370, João Pessoa","7 10m 48.576s S, 34 53m 23.28s W",58079-370
PB,JOAO PESSOA,USF CRUZ DAS ARMAS V,RUA FRANCA LEITE,125,CRUZ DAS ARMAS,"RUA FRANCA LEITE, CRUZ DAS ARMAS, JOAO PESSOA, PB, BRASIL",-7.1524803,-34.891152500000004,"Rua Franca Leite, Vila do Baleado, Cruz das Armas, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58086-000, Brasil","7 9m 8.92908s S, 34 53m 28.149s W",58086-000
PB,JOAO PESSOA,USF INTEGRADA NOVA UNIAO,RUA SUBTENENTE JOAQUIM DO NASCIMENTO,S/N,MANGABEIRA,"RUA SUBTENENTE JOAQUIM DO NASCIMENTO, MANGABEIRA, JOAO PESSOA, PB, BRASIL",-7.1794375,-34.845274700000004,"Rua Subtenente Joaquim do Nascimento, Mangabeira III, Mangabeira, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58055-541, Brasil","7 10m 45.975s S, 34 50m 42.9889s W",58055-541
PB,JOAO PESSOA,USF PENHA,RUA PRACA OSWALDO PESSOA,S/N,PENHA,"RUA PRACA OSWALDO PESSOA, PENHA, JOAO PESSOA, PB, BRASIL",-7.16549,-34.79811,"Rua Prefeito Osvaldo Pessoa & Praça Oswaldo Pessoa, 58068, João Pessoa","7 9m 55.764s S, 34 47m 53.196s W",58068
PB,JOAO PESSOA,USF INTEGRADA MATINHA II E PAULO AFONSO,RUA FREI AFONSO,91,JAGUARIBE,"RUA FREI AFONSO, JAGUARIBE, JOAO PESSOA, PB, BRASIL",-7.1360582,-34.8808059,"Rua Frei Afonso, Jaguaribe, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58015-020, Brasil","7 8m 9.80952s S, 34 52m 50.9012s W",58015-020
PB,JOAO PESSOA,USF INTEGRADA BANCARIOS,RUA ESMERALDA GOMES VIEIRA,S/N,BANCARIOS,"RUA ESMERALDA GOMES VIEIRA, BANCARIOS, JOAO PESSOA, PB, BRASIL",-7.14881,-34.83622,"Rua Esmeraldo Gomes Vieira, 58051-650, João Pessoa","7 8m 55.716s S, 34 50m 10.392s W",58051-650
PB,JOAO PESSOA,USF INTEGRADA ALTO DO CEU,RUA PORFIRIO RIBEIRO,S/N,ALTO DO CEU,"RUA PORFIRIO RIBEIRO, ALTO DO CEU, JOAO PESSOA, PB, BRASIL",-7.0995505,-34.8671717,"Rua Porfírio Ribeiro, Vila Teimosa - Jardim Coqueiral - Vem-Vem - Beira Molhada, Alto do Céu, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58025-060, Brasil","7 5m 58.3818s S, 34 52m 1.81812s W",58025-060
PB,JOAO PESSOA,USF CORDAO ENCARNADO II,AV TRINCHEIRAS,775,CENTRO,"AV TRINCHEIRAS, CENTRO, JOAO PESSOA, PB, BRASIL",-7.12416,-34.88465,"Rua das Trincheiras, 58011, João Pessoa","7 7m 26.976s S, 34 53m 4.74s W",58011
PB,JOAO PESSOA,CENTRO DE SAUDE DE MANDACARU,RUA MASCARENHAS DE MORAIS,S/N,MANDACARU,"RUA MASCARENHAS DE MORAIS, MANDACARU, JOAO PESSOA, PB, BRASIL",-7.10717,-34.86049,"Avenida Mascarenhas de Morais, 58027, 58028, 58030, João Pessoa","7 6m 25.812s S, 34 51m 37.764s W",58027
PB,JOAO PESSOA,USF FUNCIONARIOS JARDIM GUAIBA,RUA FLOSCOLO DA NOBREGA,216,OITIZEIRO,"RUA FLOSCOLO DA NOBREGA, OITIZEIRO, JOAO PESSOA, PB, BRASIL",-7.1617543,-34.8894715,"Rua Desembargador Floscolo da Nóbrega, Cidade dos Funcionários, Oitizeiro, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58085-500, Brasil","7 9m 42.3155s S, 34 53m 22.0974s W",58085-500
PB,JOAO PESSOA,USF INTEGRADA SAO JOSE,AVENIDA VIGOLVINO FLORENTINO COSTA,S/N,MANAIRA,"AVENIDA VIGOLVINO FLORENTINO COSTA, MANAIRA, JOAO PESSOA, PB, BRASIL",-7.1081631,-34.8379074,"Avenida Vigolvino Florentino Costa, Manaíra, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58038-381, Brasil","7 6m 29.3872s S, 34 50m 16.4666s W",58038-381
PB,JOAO PESSOA,USF TIMBO II,RUA NOSSA SENHORA DE FATIMA,S/N,TIMBO,"RUA NOSSA SENHORA DE FATIMA, TIMBO, JOAO PESSOA, PB, BRASIL",-7.1476473,-34.8288904,"Rua Nossa Senhora de Fátima, Comunidade do Timbó, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58051-810, Brasil","7 8m 51.5303s S, 34 49m 44.0054s W",58051-810
PB,JOAO PESSOA,USF INTEGRADA DISTRITO MECANICO,RUA PROJETADA Q S,S/N,TRINCHEIRAS,"RUA PROJETADA Q S, TRINCHEIRAS, JOAO PESSOA, PB, BRASIL",-7.12971,-34.88596,"Rua Projetada, João Pessoa","7 7m 46.956s S, 34 53m 9.456s W",
PB,JOAO PESSOA,USF CORDAO ENCARNADO I,R MARTIM LEITAO,249,VARADOURO,"R MARTIM LEITAO, VARADOURO, JOAO PESSOA, PB, BRASIL",-7.12483,-34.88816,"Avenida Martin Leitão, 58011, João Pessoa","7 7m 29.388s S, 34 53m 17.376s W",58011
PB,JOAO PESSOA,USF RANGEL VII,RUA 2 DE FEVEREIRO,1515,RANGEL,"RUA 2 DE FEVEREIRO, RANGEL, JOAO PESSOA, PB, BRASIL",-7.14805,-34.87415,"Avenida Mourão Rangel & Rua Dois de Fevereiro, 58070, João Pessoa","7 8m 52.98s S, 34 52m 26.94s W",58070
PB,JOAO PESSOA,USF BAIRRO DAS INDUSTRIAS III CIDADE VERDE I,RUA DO TRABALHO,S/N,BAIRRO DAS INDUSTRIA,"RUA DO TRABALHO, BAIRRO DAS INDUSTRIA, JOAO PESSOA, PB, BRASIL",-7.17511,-34.91457,"Rua do Trabalho, 58083-010, João Pessoa","7 10m 30.396s S, 34 54m 52.452s W",58083-010
PB,JOAO PESSOA,USF INTEGRADA ROSA DE FATIMA,RUA OSCAR LOPES MACHADO,S/N,PARATIBE,"RUA OSCAR LOPES MACHADO, PARATIBE, JOAO PESSOA, PB, BRASIL",-7.2097307,-34.838747600000005,"Rua Oscar Lopes Machado, Paratibe, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58062-305, Brasil","7 12m 35.0305s S, 34 50m 19.4914s W",58062-305
PB,JOAO PESSOA,USF INTEGRADA VIEIRA DINIZ,RUA MARIA JOSE MIRANDA DO AMARAL,S/N,JARDIM VENEZA,"RUA MARIA JOSE MIRANDA DO AMARAL, JARDIM VENEZA, JOAO PESSOA, PB, BRASIL",-7.1700008,-34.912073799999995,"Rua Maria José Miranda do Amaral, Jardim Veneza, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58082-020, Brasil","7 10m 12.0029s S, 34 54m 43.4657s W",58082-020
PB,JOAO PESSOA,USF MANDACARU VII,RUA JOSE AUGUSTO SABADELE,330,MANDACARU,"RUA JOSE AUGUSTO SABADELE, MANDACARU, JOAO PESSOA, PB, BRASIL",-7.10582,-34.86168,"Rua José Augusto Sabadele, 58015, 58027, João Pessoa","7 6m 20.952s S, 34 51m 42.048s W",58015
PB,JOAO PESSOA,USF INTEGRADA CIDADE RECREIO,RUA ANTONIO DUTRA SOBRINHO,S/N,PORTAL DO SOL,"RUA ANTONIO DUTRA SOBRINHO, PORTAL DO SOL, JOAO PESSOA, PB, BRASIL",-7.1425479,-34.8181375,"Rua Antônio Dutra Sobrinho, Portal do Sol, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58046-005, Brasil","7 8m 33.1724s S, 34 49m 5.295s W",58046-005
PB,JOAO PESSOA,USF INTEGRADA VARADOURO,RUA SAO MAMEDE,36,CENTRO,"RUA SAO MAMEDE, CENTRO, JOAO PESSOA, PB, BRASIL",-7.1158888,-34.8850509,"Rua São Mamede, Centro, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58013-080, Brasil","7 6m 57.1997s S, 34 53m 6.18324s W",58013-080
PB,JOAO PESSOA,USF INTEGRADA JOSE AMERICO,RUA OSELMAR DE CASTRO BARRETO,S/N,JOSE AMERICO,"RUA OSELMAR DE CASTRO BARRETO, JOSE AMERICO, JOAO PESSOA, PB, BRASIL",-7.171143799999999,-34.8596232,"Rua Oselmar de Castro Barreto, José Américo, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58073-370, Brasil","7 10m 16.1177s S, 34 51m 34.6435s W",58073-370
PB,JOAO PESSOA,USF EUCALIPTO,RUA LEONARDO CERQUEIRA CASTRO,S/N,JD CIDADE UNIVERSIT,"RUA LEONARDO CERQUEIRA CASTRO, JD CIDADE UNIVERSIT, JOAO PESSOA, PB, BRASIL",-7.15862,-34.84446,"Rua Leonardo Cerqueira Castro, 58052-146, João Pessoa","7 9m 31.032s S, 34 50m 40.056s W",58052-146
PB,JOAO PESSOA,USF INTEGRADA ALTIPLANO,RUA PROFESSOR EMILIO DE ARAUJO CHAVES,S/N,ALTIPLANO,"RUA PROFESSOR EMILIO DE ARAUJO CHAVES, ALTIPLANO, JOAO PESSOA, PB, BRASIL",-7.1357087,-34.827851200000005,"Rua Professor Emílio de Araújo Chaves, Altiplano Cabo Branco, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58046-115, Brasil","7 8m 8.55132s S, 34 49m 40.2643s W",58046-115
PB,JOAO PESSOA,USF MATINHA I,AVENIDA MAXIMIANO MACHADO,540,JAGUARIBE,"AVENIDA MAXIMIANO MACHADO, JAGUARIBE, JOAO PESSOA, PB, BRASIL",-7.1285838,-34.877089700000006,"Avenida Maximiano Machado, Jaguaribe, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58015-170, Brasil","7 7m 42.9017s S, 34 52m 37.5229s W",58015-170
PB,JOAO PESSOA,USF INTEGRADA SAUDE PARA TODOS,AVENIDA MARTA DA LUZ,S/N,BAIRRO DOS NOVAIS,"AVENIDA MARTA DA LUZ, BAIRRO DOS NOVAIS, JOAO PESSOA, PB, BRASIL",-7.1569899,-34.900634100000005,"Avenida Marta da Luz, Jardim Planalto, Oitizeiro, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58087-110, Brasil","7 9m 25.1636s S, 34 54m 2.28276s W",58087-110
PB,JOAO PESSOA,USF INTEGRADA MUDANCA DE VIDA,RUA JOAQUIM MONTEIRO DA FRANCA,S/N,COLINAS DO SUL,"RUA JOAQUIM MONTEIRO DA FRANCA, COLINAS DO SUL, JOAO PESSOA, PB, BRASIL",-7.17492,-34.86067,"Rua João Clímaco Monteiro da França, 58073, João Pessoa","7 10m 29.712s S, 34 51m 38.412s W",58073
PB,JOAO PESSOA,USF INTEGRADA ILHA DO BISPO,RUA APOLONIO SALES MIRANDA,S/N,ILHA DO BISPO,"RUA APOLONIO SALES MIRANDA, ILHA DO BISPO, JOAO PESSOA, PB, BRASIL",-7.1268655,-34.9003552,"Rua Apolônio Sales Miranda, Ilha do Bispo, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58010-150, Brasil","7 7m 36.7158s S, 34 54m 1.27872s W",58010-150
PB,JOAO PESSOA,USF INTEGRADA IPIRANGA,RUA SAO LUIZ,S/N,PLANALTO DA BOA ESPE,"RUA SAO LUIZ, PLANALTO DA BOA ESPE, JOAO PESSOA, PB, BRASIL",-7.20347,-34.85585,"Rua São Luiz, 58065-021, João Pessoa","7 12m 12.492s S, 34 51m 21.06s W",58065-021
PB,JOAO PESSOA,USF BAIRRO DOS NOVAIS I,CORONEL ADOLFO MASSA,S/N,NOVAIS,"CORONEL ADOLFO MASSA, NOVAIS, JOAO PESSOA, PB, BRASIL",-7.1516406,-34.8975925,"Avenida Coronel Adolfo Massa, Bairro dos Novais, Oitizeiro, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58086-000, Brasil","7 9m 5.90616s S, 34 53m 51.333s W",58086-000
PB,JOAO PESSOA,CENTRO DE SAUDE FRANCISCO DAS CHAGAS SOARES,RUA MARIA DIAS DE OLIVEIRA,S/N,13 DE MAIO,"RUA MARIA DIAS DE OLIVEIRA, 13 DE MAIO, JOAO PESSOA, PB, BRASIL",-7.1077322,-34.8679551,"Rua Maria Dias de Oliveira, Treze de Maio, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58025-060, Brasil","7 6m 27.8359s S, 34 52m 4.63836s W",58025-060
PB,JOAO PESSOA,USF INTEGRADA JARDIM SAUDE,RUA POETA VICTOR HUGO,S/N,JARDIM VENEZA,"RUA POETA VICTOR HUGO, JARDIM VENEZA, JOAO PESSOA, PB, BRASIL",-7.164045699999999,-34.9033656,"Rua Poeta Victor Hugo, Jardim Veneza, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58082-020, Brasil","7 9m 50.5645s S, 34 54m 12.1162s W",58082-020
PB,JOAO PESSOA,USF JARDIM MIRAMAR II,RUA OLIVIO TRAVASSOS DE MEDEIROS,590,MIRAMAR,"RUA OLIVIO TRAVASSOS DE MEDEIROS, MIRAMAR, JOAO PESSOA, PB, BRASIL",-7.12222,-34.83805,"Rua Olívio Travassos de Medeiros, 58043, João Pessoa","7 7m 19.992s S, 34 50m 16.98s W",58043
PB,JOAO PESSOA,USF ALTO DO MATEUS VI,RUA ATAULFO ALVES,204,ALTO DO MATEUS,"RUA ATAULFO ALVES, ALTO DO MATEUS, JOAO PESSOA, PB, BRASIL",-7.132678200000001,-34.9120161,"Rua Ataulfo Alves, Alto do Mateus, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58090-660, Brasil","7 7m 57.6415s S, 34 54m 43.258s W",58090-660
PB,JOAO PESSOA,USF TAMBIA,RUA VICENTE JARDIM,176,TAMBIA,"RUA VICENTE JARDIM, TAMBIA, JOAO PESSOA, PB, BRASIL",-7.115100900000001,-34.8719063,"Rua Vicente Jardim, Tambiá, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58025-000, Brasil","7 6m 54.3632s S, 34 52m 18.8627s W",58025-000
PB,JOAO PESSOA,USF MANDACARU VIII,AVENIDA IAIA PAIVA,335,MANDACARU,"AVENIDA IAIA PAIVA, MANDACARU, JOAO PESSOA, PB, BRASIL",-7.1057062,-34.860633,"Avenida Iaiá Paiva, Mandacaru, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58025-060, Brasil","7 6m 20.5423s S, 34 51m 38.2788s W",58025-060
PB,JOAO PESSOA,USF INTEGRADA JARDIM PLANALTO,RUA ENGENHEIRO AVIDOS,805,OITIZEIRO,"RUA ENGENHEIRO AVIDOS, OITIZEIRO, JOAO PESSOA, PB, BRASIL",-7.1578588000000005,-34.8968589,"Rua Engenheiro Ávidos, Jardim Planalto, Oitizeiro, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58087-110, Brasil","7 9m 28.2917s S, 34 53m 48.692s W",58087-110
PB,JOAO PESSOA,UNIDADE DE SAUDE DAS PRAIAS MARIA ALICE M B CAVALCANTI,AV OLINDA,S/N,TAMBAU,"AV OLINDA, TAMBAU, JOAO PESSOA, PB, BRASIL",-7.1122123,-34.823872200000004,"Avenida Olinda, Tambaú, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58039-120, Brasil","7 6m 43.9643s S, 34 49m 25.9399s W",58039-120
PB,JOAO PESSOA,USF INTEGRADA TORRE,AVENIDA RUI BARBOSA,367,TORRE,"AVENIDA RUI BARBOSA, TORRE, JOAO PESSOA, PB, BRASIL",-7.1211859,-34.8580648,"Avenida Rui Barbosa, Torre, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58040-080, Brasil","7 7m 16.2692s S, 34 51m 29.0333s W",58040-080
PB,JOAO PESSOA,USF INTEGRADA VALENTINA,RUA MARIANGELA LUCENA PEIXOTO,S/N,VALENTINA,"RUA MARIANGELA LUCENA PEIXOTO, VALENTINA, JOAO PESSOA, PB, BRASIL",-7.2046408,-34.848690500000004,"Rua Mariângela Lucena Peixoto, Valentina de Figueiredo, Valentina Figueiredo, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58063-300, Brasil","7 12m 16.7069s S, 34 50m 55.2858s W",58063-300
PB,JOAO PESSOA,USF INTEGRADA QUATRO ESTACOES,RUA JUREMA TEOTONIO DA SILVA,S/N,MANGABEIRA,"RUA JUREMA TEOTONIO DA SILVA, MANGABEIRA, JOAO PESSOA, PB, BRASIL",-7.1676164,-34.83056679999999,"Rua Jurema Teotônio da Silva, Mangabeira, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58055-018, Brasil","7 10m 3.41904s S, 34 49m 50.0405s W",58055-018
PB,JOAO PESSOA,USF MUMBABA,RUA AGRICULTOR SEVERINO EVARISTO DE SOUZA,100,SITIO MUMBABA,"RUA AGRICULTOR SEVERINO EVARISTO DE SOUZA, SITIO MUMBABA, JOAO PESSOA, PB, BRASIL",-7.18442,-34.91048,"Rua Agricultor Severino Evaristo Souza, 58082-025, João Pessoa","7 11m 3.912s S, 34 54m 37.728s W",58082-025
PB,JOAO PESSOA,USF ALTO DO MATEUS I,RUA JOAO MARINHO DA SILVA,S/N,ALTO DO MATEUS,"RUA JOAO MARINHO DA SILVA, ALTO DO MATEUS, JOAO PESSOA, PB, BRASIL",-7.1362724,-34.9129213,"Rua João Marinho da Silva, Alto do Mateus, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58090-660, Brasil","7 8m 10.5806s S, 34 54m 46.5167s W",58090-660
PB,JOAO PESSOA,USF INTEGRADA MANGABEIRA,RUA MILTON SANTA CRUZ,S/N,MANGABEIRA I,"RUA MILTON SANTA CRUZ, MANGABEIRA I, JOAO PESSOA, PB, BRASIL",-7.170196400000001,-34.8434964,"Rua Milton Santa Cruz, Mangabeira, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58055-541, Brasil","7 10m 12.707s S, 34 50m 36.587s W",58055-541
PB,JOAO PESSOA,USF INTEGRADA NOVA ALIANCA,RUA NELLY PESSOA DE LIMA,S/N,MANGABEIRA VI,"RUA NELLY PESSOA DE LIMA, MANGABEIRA VI, JOAO PESSOA, PB, BRASIL",-7.17003,-34.83532,"Rua Nelly Pessoa de Lima, 58058-825, João Pessoa","7 10m 12.108s S, 34 50m 7.152s W",58058-825
PB,JOAO PESSOA,USF INTEGRADA SANTA CLARA,RUA NEVINHA RAPOSO,53,CASTELO BRANCO,"RUA NEVINHA RAPOSO, CASTELO BRANCO, JOAO PESSOA, PB, BRASIL",-7.1310267000000005,-34.849390500000005,"Rua Nevinha Raposo, Castelo Branco, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58042-005, Brasil","7 7m 51.6961s S, 34 50m 57.8058s W",58042-005
PB,JOAO PESSOA,USF FUNCIONARIOS II 2 ETAPA,RUA FRANCISCO INACIO SILVA,S/N,FUNCIONARIOS II,"RUA FRANCISCO INACIO SILVA, FUNCIONARIOS II, JOAO PESSOA, PB, BRASIL",-7.17668,-34.88878,"Rua Francisco Inácio da Silva, 58078-240, João Pessoa","7 10m 36.048s S, 34 53m 19.608s W",58078-240
PB,JOAO PESSOA,USF INTEGRADA VIVER BEM,RUA MARIA DIAS DE OLIVEIRA,S/N,TREZE DE MAIO,"RUA MARIA DIAS DE OLIVEIRA, TREZE DE MAIO, JOAO PESSOA, PB, BRASIL",-7.1077322,-34.8679551,"Rua Maria Dias de Oliveira, Treze de Maio, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58025-060, Brasil","7 6m 27.8359s S, 34 52m 4.63836s W",58025-060
PB,JOAO PESSOA,USF INTEGRADA BESSA,RUA NAPOLEAO GOMES VARELA,S/N,BESSA,"RUA NAPOLEAO GOMES VARELA, BESSA, JOAO PESSOA, PB, BRASIL",-7.0709523,-34.8390184,"Rua Napoleão Gomes Varela, Bessa, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58035-170, Brasil","7 4m 15.4283s S, 34 50m 20.4662s W",58035-170
PB,JOAO PESSOA,USF RANGEL I,RUA NAPOLEAO LAUREANO,65,RANGEL,"RUA NAPOLEAO LAUREANO, RANGEL, JOAO PESSOA, PB, BRASIL",-7.147013799999999,-34.875900200000004,"Rua Napoleão Laureano, Rangel, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58070-390, Brasil","7 8m 49.2497s S, 34 52m 33.2407s W",58070-390
PB,JOAO PESSOA,USF MARIA DE NAZARE,RUA JOSE CEZAR DE MENEZES,37,FUNCIONARIOS II,"RUA JOSE CEZAR DE MENEZES, FUNCIONARIOS II, JOAO PESSOA, PB, BRASIL",-7.18313,-34.88598,"Rua José César de Menezes, 58079-125, João Pessoa","7 10m 59.268s S, 34 53m 9.528s W",58079-125
PB,JOAO PESSOA,USF BAIRRO DAS INDUSTRIAS III CIDADE VERDE III,RUA CIDADE DE PIRPIRITUBA,210,CIDADE VERDE BAIRRO,"RUA CIDADE DE PIRPIRITUBA, CIDADE VERDE BAIRRO, JOAO PESSOA, PB, BRASIL",-7.17276,-34.93145,"Rua Cidade de Pirpirituba, 58083-580, João Pessoa","7 10m 21.936s S, 34 55m 53.22s W",58083-580
PB,JOAO PESSOA,USF ALTO DO CEU II,RUA GERALDO CUNHA LIMA,151,ALTO DO CEU,"RUA GERALDO CUNHA LIMA, ALTO DO CEU, JOAO PESSOA, PB, BRASIL",-7.0950224,-34.8648153,"Rua Geraldo Cunha Lima, Vila Teimosa - Jardim Coqueiral - Vem-Vem - Beira Molhada, Alto do Céu, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58108-628, Brasil","7 5m 42.0806s S, 34 51m 53.3351s W",58108-628
PB,JOAO PESSOA,USF INTEGRADA ROGER,RUA DEZENOVE DE MARCO,S/N,ROGER,"RUA DEZENOVE DE MARCO, ROGER, JOAO PESSOA, PB, BRASIL",-7.1078575,-34.8785126,"Rua Dezenove de Março, Baixo Roger, Roger, João Pessoa, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58020-500, Brasil","7 6m 28.287s S, 34 52m 42.6454s W",58020-500
PB,JOAO PESSOA,USF RIACHO DOCE MARCONARIA,RUA RANIERI MAZILLI,2530,CRISTO,"RUA RANIERI MAZILLI, CRISTO, JOAO PESSOA, PB, BRASIL",-7.16399,-34.86225,"Rua Presidente Ranieri Mazilli, 58068, João Pessoa","7 9m 50.364s S, 34 51m 44.1s W",58068
PB,JOAO PESSOA,CENTRO DE REDUCACAO FEMININO MARIA JULIA MARANHAO,AV CEL BEVENUTO GONCALVES DA COSTA,S/N,MANGABEIRA,"AV CEL BEVENUTO GONCALVES DA COSTA, MANGABEIRA, JOAO PESSOA, PB, BRASIL",-7.1754,-34.83682,"Rua Coronel Benvenuto Gonçalves da Costa, 58056-020, João Pessoa","7 10m 31.44s S, 34 50m 12.552s W",58056-020
PB,JOAO PESSOA,USF SAUDE EM ACAO,RUA OLIVIO DE MORAES MAGALHAES,S/N,GEISEL,"RUA OLIVIO DE MORAES MAGALHAES, GEISEL, JOAO PESSOA, PB, BRASIL",-7.18442,-34.86422,"Rua Olívio de Morais Magalhães, 58077-128, João Pessoa","7 11m 3.912s S, 34 51m 51.192s W",58077-128
